title,alcohol,volume,sale,savings,price,inventory,link
Crown Royal Blenders Select,45%,750 mL bottle,,,$44.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/crown-royal-blenders-select-547885
Craigellachie 17 Year Old Speyside Single Malt Scotch Whisky,46%,750 mL bottle,,,$152.10,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/craigellachie-17-year-old-speyside-single-malt-scotch-whisky-400077
Crown Royal Apple,35%,750 mL bottle,,,$30.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/crown-royal-apple-403519
Craigellachie 13 Year Old Speyside Single Malt Scotch Whisky,46%,750 mL bottle,,,$79.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/craigellachie-13-year-old-speyside-single-malt-scotch-whisky-400069
Cragganmore Special Release Single Malt Scotch Whisky,55.7%,750 mL bottle,,,"$1,099.00",,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/cragganmore-special-release-single-malt-scotch-whisky-524777
Cragganmore Distillers Edition,40%,750 mL bottle,,,$99.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/cragganmore-distillers-edition-645747
Compass Box The Peat Monster Vatted Malt Scotch Whisky,46%,750 mL bottle,,,$76.20,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/compass-box-the-peat-monster-vatted-malt-scotch-whisky-604470
Compass Box Phenomonology,46%,700 mL bottle,,,$278.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/compass-box-phenomonology-618892
Cooper's Revival Rye Whisky,43%,750 mL bottle,,,$59.85,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/coopers-revival-rye-whisky-576918
Cragganmore 12 Year Old Single Malt Scotch Whisky,40%,750 mL bottle,,,$89.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/cragganmore-12-year-old-single-malt-scotch-whisky-192732
Compass Box Oak Cross Malt Scotch Whisky,43%,700 mL bottle,,,$77.00,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/compass-box-oak-cross-malt-scotch-whisky-89805
Compass Box Hedonism,43%,700 mL bottle,,,$128.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/compass-box-hedonism-618850
Compass Box Great King Street Glasgow Blend Scotch Whisky,43%,750 mL bottle,,,$68.75,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/compass-box-great-king-street-glasgow-blend-scotch-whisky-417881
Compass Box Flaming Heart,48.9%,700 mL bottle,,,$248.70,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/compass-box-flaming-heart%09-644211
Weller Antique 107 Original Wheated Straight Bourbon,53.5%,750 mL bottle,,,$35.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/weller-antique-107-original-wheated-straight-bourbon-467969
Wayne Gretzky Red Cask Whisky,40%,750 mL bottle,,,$39.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/wayne-gretzky-red-cask-whisky-472332
Wayne Gretzky Red Cask Whisky,40%,375 mL bottle,,,$21.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/wayne-gretzky-red-cask-whisky-541011
Wayne Gretzky Ninety-Nine Proof Whisky,49.5%,750 mL bottle,,,$99.00,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/wayne-gretzky-ninety-nine-proof-whisky-570101
Wayne Gretzky Ice Cask Whisky,41.5%,750 mL bottle,,,$59.95,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/wayne-gretzky-ice-cask-whisky-541094
Walker's Special Old Whisky (PET),40%,200 mL bottle,,,$8.75,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/walkers-special-old-whisky-%28pet%29-251397
Walker's Special Old Whisky (PET),40%,1140 mL bottle,,,$41.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/walkers-special-old-whisky-%28pet%29-226316
Walker's Special Old Whisky (PET),40%,1750 mL bottle,,,$61.75,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/walkers-special-old-whisky-%28pet%29-209205
Walker's Special Old Whisky,40%,750 mL bottle,,,$27.45,,https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/whisky-whiskey-15020/walkers-special-old-whisky-281
